timestamp,close,recent_high,recent_low,signal
2025-07-10 17:45:00+03:00,111140.0,111290.0,110629.32,0
2025-07-10 17:50:00+03:00,111209.03,111290.0,110629.32,0
2025-07-10 17:55:00+03:00,111247.57,111290.0,110629.32,0
2025-07-10 18:00:00+03:00,111227.3,111290.0,110629.32,0
2025-07-10 18:05:00+03:00,111185.31,111290.0,110629.32,0
2025-07-10 18:10:00+03:00,110994.83,111290.0,110629.32,0
2025-07-10 18:15:00+03:00,111300.49,111300.49,110629.32,1
2025-07-10 18:20:00+03:00,111202.2,111300.49,110629.32,0
2025-07-10 18:25:00+03:00,111331.14,111331.14,110800.01,1
2025-07-10 18:30:00+03:00,111277.65,111331.14,110800.01,0
2025-07-10 18:35:00+03:00,111267.71,111331.14,110839.99,0
2025-07-10 18:40:00+03:00,111178.47,111331.14,110872.0,0
2025-07-10 18:45:00+03:00,111288.84,111331.14,110872.0,0
2025-07-10 18:50:00+03:00,111366.26,111366.26,110872.0,1
2025-07-10 18:55:00+03:00,111408.4,111408.4,110872.0,1
2025-07-10 19:00:00+03:00,111374.67,111408.4,110872.0,0
2025-07-10 19:05:00+03:00,111426.71,111426.71,110972.0,1
2025-07-10 19:10:00+03:00,111472.62,111472.62,110994.83,1
2025-07-10 19:15:00+03:00,111715.43,111715.43,110994.83,1
2025-07-10 19:20:00+03:00,112288.47,112288.47,110994.83,1
2025-07-10 19:25:00+03:00,112376.92,112376.92,110994.83,1
2025-07-10 19:30:00+03:00,112643.8,112643.8,110994.83,1
2025-07-10 19:35:00+03:00,112695.04,112695.04,110994.83,1
2025-07-10 19:40:00+03:00,112637.66,112695.04,110994.83,0
2025-07-10 19:45:00+03:00,112517.67,112695.04,110994.83,0
2025-07-10 19:50:00+03:00,112590.12,112695.04,111178.47,0
2025-07-10 19:55:00+03:00,112643.48,112695.04,111178.47,0
2025-07-10 20:00:00+03:00,112699.99,112699.99,111178.47,1
2025-07-10 20:05:00+03:00,113292.28,113292.28,111178.47,1
2025-07-10 20:10:00+03:00,113433.07,113433.07,111178.47,1
2025-07-10 20:15:00+03:00,113246.35,113433.07,111178.47,0
2025-07-10 20:20:00+03:00,113401.8,113433.07,111288.84,0
2025-07-10 20:25:00+03:00,113454.02,113454.02,111366.26,1
2025-07-10 20:30:00+03:00,113587.76,113587.76,111374.67,1
2025-07-10 20:35:00+03:00,113640.62,113640.62,111374.67,1
2025-07-10 20:40:00+03:00,113619.98,113640.62,111426.71,0
2025-07-10 20:45:00+03:00,113510.77,113640.62,111472.62,0
2025-07-10 20:50:00+03:00,113752.1,113752.1,111715.43,1
2025-07-10 20:55:00+03:00,113722.82,113752.1,112288.47,0
2025-07-10 21:00:00+03:00,113588.97,113752.1,112376.92,0
2025-07-10 21:05:00+03:00,113411.28,113752.1,112517.67,0
2025-07-10 21:10:00+03:00,113348.69,113752.1,112517.67,0
2025-07-10 21:15:00+03:00,113520.53,113752.1,112517.67,0
2025-07-10 21:20:00+03:00,113280.0,113752.1,112517.67,0
2025-07-10 21:25:00+03:00,113182.35,113752.1,112590.12,0
2025-07-10 21:30:00+03:00,113192.37,113752.1,112643.48,0
2025-07-10 21:35:00+03:00,113086.35,113752.1,112699.99,0
2025-07-10 21:40:00+03:00,113059.33,113752.1,113059.33,0
2025-07-10 21:45:00+03:00,113216.7,113752.1,113059.33,0
2025-07-10 21:50:00+03:00,113335.99,113752.1,113059.33,0
2025-07-10 21:55:00+03:00,113420.0,113752.1,113059.33,0
2025-07-10 22:00:00+03:00,113564.28,113752.1,113059.33,0
2025-07-10 22:05:00+03:00,113612.07,113752.1,113059.33,0
2025-07-10 22:10:00+03:00,113649.97,113752.1,113059.33,0
2025-07-10 22:15:00+03:00,113602.43,113752.1,113059.33,0
2025-07-10 22:20:00+03:00,113461.15,113752.1,113059.33,0
2025-07-10 22:25:00+03:00,113340.61,113752.1,113059.33,0
2025-07-10 22:30:00+03:00,113149.75,113722.82,113059.33,0
2025-07-10 22:35:00+03:00,113142.42,113649.97,113059.33,0
2025-07-10 22:40:00+03:00,113262.98,113649.97,113059.33,0
2025-07-10 22:45:00+03:00,113165.01,113649.97,113059.33,0
2025-07-10 22:50:00+03:00,113284.03,113649.97,113059.33,0
2025-07-10 22:55:00+03:00,113301.81,113649.97,113059.33,0
2025-07-10 23:00:00+03:00,113361.18,113649.97,113059.33,0
2025-07-10 23:05:00+03:00,113315.81,113649.97,113059.33,0
2025-07-10 23:10:00+03:00,113432.67,113649.97,113059.33,0
2025-07-10 23:15:00+03:00,113451.39,113649.97,113059.33,0
2025-07-10 23:20:00+03:00,113490.0,113649.97,113142.42,0
2025-07-10 23:25:00+03:00,113447.54,113649.97,113142.42,0
2025-07-10 23:30:00+03:00,113388.31,113649.97,113142.42,0
2025-07-10 23:35:00+03:00,113448.0,113649.97,113142.42,0
2025-07-10 23:40:00+03:00,113566.3,113649.97,113142.42,0
2025-07-10 23:45:00+03:00,113513.77,113649.97,113142.42,0
2025-07-10 23:50:00+03:00,113537.26,113602.43,113142.42,0
2025-07-10 23:55:00+03:00,113493.16,113566.3,113142.42,0
2025-07-11 00:00:00+03:00,113602.43,113602.43,113142.42,1
2025-07-11 00:05:00+03:00,113612.29,113612.29,113142.42,1
2025-07-11 00:10:00+03:00,113667.39,113667.39,113142.42,1
2025-07-11 00:15:00+03:00,116195.25,116195.25,113165.01,1
2025-07-11 00:20:00+03:00,116020.36,116195.25,113165.01,0
2025-07-11 00:25:00+03:00,115727.5,116195.25,113284.03,0
2025-07-11 00:30:00+03:00,116195.56,116195.56,113301.81,1
2025-07-11 00:35:00+03:00,116301.04,116301.04,113315.81,1
2025-07-11 00:40:00+03:00,116300.0,116301.04,113315.81,0
2025-07-11 00:45:00+03:00,116553.9,116553.9,113388.31,1
2025-07-11 00:50:00+03:00,116524.0,116553.9,113388.31,0
2025-07-11 00:55:00+03:00,116490.52,116553.9,113388.31,0
2025-07-11 01:00:00+03:00,116253.1,116553.9,113388.31,0
2025-07-11 01:05:00+03:00,116335.44,116553.9,113388.31,0
2025-07-11 01:10:00+03:00,116108.61,116553.9,113448.0,0
2025-07-11 01:15:00+03:00,116227.99,116553.9,113493.16,0
2025-07-11 01:20:00+03:00,115953.16,116553.9,113493.16,0
2025-07-11 01:25:00+03:00,115925.52,116553.9,113493.16,0
2025-07-11 01:30:00+03:00,115885.39,116553.9,113493.16,0
2025-07-11 01:35:00+03:00,115829.28,116553.9,113602.43,0
2025-07-11 01:40:00+03:00,115962.95,116553.9,113612.29,0
2025-07-11 01:45:00+03:00,116103.15,116553.9,113667.39,0
2025-07-11 01:50:00+03:00,116100.64,116553.9,115727.5,0
2025-07-11 01:55:00+03:00,116008.38,116553.9,115727.5,0
2025-07-11 02:00:00+03:00,115946.94,116553.9,115727.5,0
2025-07-11 02:05:00+03:00,116044.99,116553.9,115829.28,0
2025-07-11 02:10:00+03:00,116008.5,116553.9,115829.28,0
2025-07-11 02:15:00+03:00,115929.71,116553.9,115829.28,0
2025-07-11 02:20:00+03:00,115836.73,116553.9,115829.28,0
2025-07-11 02:25:00+03:00,115788.01,116524.0,115788.01,-1
2025-07-11 02:30:00+03:00,115657.76,116490.52,115657.76,-1
2025-07-11 02:35:00+03:00,115680.99,116335.44,115657.76,0
2025-07-11 02:40:00+03:00,115786.12,116335.44,115657.76,0
2025-07-11 02:45:00+03:00,115863.49,116227.99,115657.76,0
2025-07-11 02:50:00+03:00,116010.0,116227.99,115657.76,0
2025-07-11 02:55:00+03:00,116010.0,116103.15,115657.76,0
2025-07-11 03:00:00+03:00,116020.01,116103.15,115657.76,0
2025-07-11 03:05:00+03:00,116092.59,116103.15,115657.76,0
2025-07-11 03:10:00+03:00,115890.46,116103.15,115657.76,0
2025-07-11 03:15:00+03:00,115489.57,116103.15,115489.57,-1
2025-07-11 03:20:00+03:00,115316.08,116103.15,115316.08,-1
2025-07-11 03:25:00+03:00,115500.01,116100.64,115316.08,0
2025-07-11 03:30:00+03:00,115567.03,116092.59,115316.08,0
2025-07-11 03:35:00+03:00,115677.86,116092.59,115316.08,0
2025-07-11 03:40:00+03:00,115444.84,116092.59,115316.08,0
2025-07-11 03:45:00+03:00,115568.02,116092.59,115316.08,0
2025-07-11 03:50:00+03:00,115518.14,116092.59,115316.08,0
2025-07-11 03:55:00+03:00,115590.63,116092.59,115316.08,0
2025-07-11 04:00:00+03:00,115574.02,116092.59,115316.08,0
2025-07-11 04:05:00+03:00,115641.97,116092.59,115316.08,0
2025-07-11 04:10:00+03:00,115656.01,116092.59,115316.08,0
2025-07-11 04:15:00+03:00,115765.09,116092.59,115316.08,0
2025-07-11 04:20:00+03:00,115951.81,116092.59,115316.08,0
2025-07-11 04:25:00+03:00,115945.46,116092.59,115316.08,0
2025-07-11 04:30:00+03:00,115924.86,116092.59,115316.08,0
2025-07-11 04:35:00+03:00,115938.53,116092.59,115316.08,0
2025-07-11 04:40:00+03:00,115993.72,116092.59,115316.08,0
2025-07-11 04:45:00+03:00,116057.4,116057.4,115316.08,0
2025-07-11 04:50:00+03:00,115878.45,116057.4,115316.08,0
2025-07-11 04:55:00+03:00,115967.57,116057.4,115316.08,0
2025-07-11 05:00:00+03:00,115869.86,116057.4,115444.84,0
2025-07-11 05:05:00+03:00,115709.28,116057.4,115444.84,0
2025-07-11 05:10:00+03:00,115976.45,116057.4,115444.84,0
2025-07-11 05:15:00+03:00,116196.86,116196.86,115444.84,1
2025-07-11 05:20:00+03:00,116199.99,116199.99,115518.14,1
2025-07-11 05:25:00+03:00,116279.99,116279.99,115518.14,1
2025-07-11 05:30:00+03:00,116346.99,116346.99,115574.02,1
2025-07-11 05:35:00+03:00,116463.49,116463.49,115574.02,1
2025-07-11 05:40:00+03:00,116490.01,116490.01,115641.97,1
2025-07-11 05:45:00+03:00,116594.31,116594.31,115656.01,1
2025-07-11 05:50:00+03:00,116761.08,116761.08,115709.28,1
2025-07-11 05:55:00+03:00,116672.57,116761.08,115709.28,0
2025-07-11 06:00:00+03:00,116579.88,116761.08,115709.28,0
2025-07-11 06:05:00+03:00,116593.82,116761.08,115709.28,0
2025-07-11 06:10:00+03:00,116487.76,116761.08,115709.28,0
2025-07-11 06:15:00+03:00,116534.18,116761.08,115709.28,0
2025-07-11 06:20:00+03:00,116523.75,116761.08,115709.28,0
2025-07-11 06:25:00+03:00,116525.29,116761.08,115709.28,0
2025-07-11 06:30:00+03:00,116525.62,116761.08,115709.28,0
2025-07-11 06:35:00+03:00,116473.39,116761.08,115709.28,0
2025-07-11 06:40:00+03:00,116579.99,116761.08,115709.28,0
2025-07-11 06:45:00+03:00,116745.67,116761.08,115976.45,0
2025-07-11 06:50:00+03:00,116768.94,116768.94,116196.86,1
2025-07-11 06:55:00+03:00,116881.7,116881.7,116199.99,1
2025-07-11 07:00:00+03:00,116737.04,116881.7,116279.99,0
2025-07-11 07:05:00+03:00,116642.79,116881.7,116346.99,0
2025-07-11 07:10:00+03:00,116637.37,116881.7,116463.49,0
2025-07-11 07:15:00+03:00,116619.96,116881.7,116473.39,0
2025-07-11 07:20:00+03:00,116591.19,116881.7,116473.39,0
2025-07-11 07:25:00+03:00,116553.53,116881.7,116473.39,0
2025-07-11 07:30:00+03:00,116514.37,116881.7,116473.39,0
2025-07-11 07:35:00+03:00,116520.34,116881.7,116473.39,0
2025-07-11 07:40:00+03:00,116653.99,116881.7,116473.39,0
2025-07-11 07:45:00+03:00,116834.5,116881.7,116473.39,0
2025-07-11 07:50:00+03:00,116888.06,116888.06,116473.39,1
2025-07-11 07:55:00+03:00,116918.16,116918.16,116473.39,1
2025-07-11 08:00:00+03:00,116966.93,116966.93,116473.39,1
2025-07-11 08:05:00+03:00,117276.0,117276.0,116473.39,1
2025-07-11 08:10:00+03:00,117206.41,117276.0,116473.39,0
2025-07-11 08:15:00+03:00,117200.01,117276.0,116514.37,0
2025-07-11 08:20:00+03:00,117297.08,117297.08,116514.37,1
2025-07-11 08:25:00+03:00,117493.81,117493.81,116514.37,1
2025-07-11 08:30:00+03:00,117826.9,117826.9,116514.37,1
2025-07-11 08:35:00+03:00,117848.16,117848.16,116514.37,1
2025-07-11 08:40:00+03:00,117968.76,117968.76,116514.37,1
2025-07-11 08:45:00+03:00,118301.9,118301.9,116514.37,1
2025-07-11 08:50:00+03:00,118212.6,118301.9,116514.37,0
2025-07-11 08:55:00+03:00,117860.37,118301.9,116514.37,0
2025-07-11 09:00:00+03:00,118016.78,118301.9,116514.37,0
2025-07-11 09:05:00+03:00,118305.79,118305.79,116514.37,1
2025-07-11 09:10:00+03:00,118030.36,118305.79,116520.34,0
2025-07-11 09:15:00+03:00,118150.0,118305.79,116653.99,0
2025-07-11 09:20:00+03:00,118240.0,118305.79,116834.5,0
2025-07-11 09:25:00+03:00,118140.91,118305.79,116888.06,0
2025-07-11 09:30:00+03:00,118093.46,118305.79,116918.16,0
2025-07-11 09:35:00+03:00,117982.57,118305.79,116966.93,0
2025-07-11 09:40:00+03:00,117969.0,118305.79,117200.01,0
2025-07-11 09:45:00+03:00,117848.03,118305.79,117200.01,0
2025-07-11 09:50:00+03:00,117725.89,118305.79,117200.01,0
2025-07-11 09:55:00+03:00,117648.33,118305.79,117297.08,0
2025-07-11 10:00:00+03:00,117539.73,118305.79,117493.81,0
2025-07-11 10:05:00+03:00,117483.99,118305.79,117483.99,-1
2025-07-11 10:10:00+03:00,117476.06,118305.79,117476.06,-1
2025-07-11 10:15:00+03:00,117614.88,118305.79,117476.06,0
2025-07-11 10:20:00+03:00,117749.44,118305.79,117476.06,0
2025-07-11 10:25:00+03:00,117876.9,118305.79,117476.06,0
2025-07-11 10:30:00+03:00,117866.32,118305.79,117476.06,0
2025-07-11 10:35:00+03:00,118003.29,118305.79,117476.06,0
2025-07-11 10:40:00+03:00,117956.66,118305.79,117476.06,0
2025-07-11 10:45:00+03:00,117860.2,118240.0,117476.06,0
2025-07-11 10:50:00+03:00,117722.61,118240.0,117476.06,0
2025-07-11 10:55:00+03:00,117526.88,118240.0,117476.06,0
2025-07-11 11:00:00+03:00,117632.15,118140.91,117476.06,0
2025-07-11 11:05:00+03:00,117687.22,118093.46,117476.06,0
2025-07-11 11:10:00+03:00,117790.85,118003.29,117476.06,0
2025-07-11 11:15:00+03:00,117900.0,118003.29,117476.06,0
2025-07-11 11:20:00+03:00,117944.5,118003.29,117476.06,0
2025-07-11 11:25:00+03:00,117985.31,118003.29,117476.06,0
2025-07-11 11:30:00+03:00,118009.62,118009.62,117476.06,1
2025-07-11 11:35:00+03:00,117942.01,118009.62,117476.06,0
2025-07-11 11:40:00+03:00,117999.98,118009.62,117476.06,0
2025-07-11 11:45:00+03:00,117980.94,118009.62,117476.06,0
2025-07-11 11:50:00+03:00,117994.92,118009.62,117526.88,0
2025-07-11 11:55:00+03:00,117964.76,118009.62,117526.88,0
2025-07-11 12:00:00+03:00,117926.29,118009.62,117526.88,0
2025-07-11 12:05:00+03:00,117987.98,118009.62,117526.88,0
2025-07-11 12:10:00+03:00,118033.16,118033.16,117526.88,1
2025-07-11 12:15:00+03:00,118134.46,118134.46,117526.88,1
2025-07-11 12:20:00+03:00,118173.46,118173.46,117526.88,1
2025-07-11 12:25:00+03:00,118170.45,118173.46,117526.88,0
2025-07-11 12:30:00+03:00,118420.01,118420.01,117526.88,1
2025-07-11 12:35:00+03:00,118783.94,118783.94,117632.15,1
2025-07-11 12:40:00+03:00,118583.87,118783.94,117687.22,0
2025-07-11 12:45:00+03:00,118712.0,118783.94,117790.85,0
2025-07-11 12:50:00+03:00,118467.81,118783.94,117900.0,0
2025-07-11 12:55:00+03:00,118470.34,118783.94,117926.29,0
2025-07-11 13:00:00+03:00,118374.15,118783.94,117926.29,0
2025-07-11 13:05:00+03:00,118306.37,118783.94,117926.29,0
2025-07-11 13:10:00+03:00,118120.39,118783.94,117926.29,0
2025-07-11 13:15:00+03:00,118065.9,118783.94,117926.29,0
2025-07-11 13:20:00+03:00,118297.8,118783.94,117926.29,0
2025-07-11 13:25:00+03:00,118228.54,118783.94,117926.29,0
2025-07-11 13:30:00+03:00,118160.01,118783.94,117926.29,0
2025-07-11 13:35:00+03:00,118056.7,118783.94,117926.29,0
2025-07-11 13:40:00+03:00,118083.33,118783.94,117987.98,0
2025-07-11 13:45:00+03:00,118117.79,118783.94,118033.16,0
2025-07-11 13:50:00+03:00,118093.63,118783.94,118056.7,0
2025-07-11 13:55:00+03:00,117983.78,118783.94,117983.78,-1
2025-07-11 14:00:00+03:00,118107.6,118783.94,117983.78,0
2025-07-11 14:05:00+03:00,118000.0,118783.94,117983.78,0
2025-07-11 14:10:00+03:00,117727.88,118783.94,117727.88,-1
2025-07-11 14:15:00+03:00,117647.57,118712.0,117647.57,-1
2025-07-11 14:20:00+03:00,117653.81,118712.0,117647.57,0
2025-07-11 14:25:00+03:00,117684.22,118470.34,117647.57,0
2025-07-11 14:30:00+03:00,117737.99,118470.34,117647.57,0
2025-07-11 14:35:00+03:00,117784.34,118374.15,117647.57,0
2025-07-11 14:40:00+03:00,117763.01,118306.37,117647.57,0
2025-07-11 14:45:00+03:00,117705.57,118297.8,117647.57,0
2025-07-11 14:50:00+03:00,117945.31,118297.8,117647.57,0
2025-07-11 14:55:00+03:00,117821.91,118297.8,117647.57,0
2025-07-11 15:00:00+03:00,117980.5,118228.54,117647.57,0
2025-07-11 15:05:00+03:00,118035.4,118160.01,117647.57,0
2025-07-11 15:10:00+03:00,118235.01,118235.01,117647.57,1
2025-07-11 15:15:00+03:00,118060.21,118235.01,117647.57,0
2025-07-11 15:20:00+03:00,117898.85,118235.01,117647.57,0
2025-07-11 15:25:00+03:00,117751.03,118235.01,117647.57,0
2025-07-11 15:30:00+03:00,117870.16,118235.01,117647.57,0
2025-07-11 15:35:00+03:00,117819.76,118235.01,117647.57,0
2025-07-11 15:40:00+03:00,117762.86,118235.01,117647.57,0
2025-07-11 15:45:00+03:00,117752.01,118235.01,117647.57,0
2025-07-11 15:50:00+03:00,117790.66,118235.01,117647.57,0
2025-07-11 15:55:00+03:00,117878.11,118235.01,117653.81,0
2025-07-11 16:00:00+03:00,117955.22,118235.01,117684.22,0
2025-07-11 16:05:00+03:00,117800.28,118235.01,117705.57,0
2025-07-11 16:10:00+03:00,117791.99,118235.01,117705.57,0
2025-07-11 16:15:00+03:00,117700.1,118235.01,117700.1,-1
2025-07-11 16:20:00+03:00,117794.44,118235.01,117700.1,0
2025-07-11 16:25:00+03:00,117651.34,118235.01,117651.34,-1
2025-07-11 16:30:00+03:00,117396.0,118235.01,117396.0,-1
2025-07-11 16:35:00+03:00,117634.45,118235.01,117396.0,0
2025-07-11 16:40:00+03:00,117451.0,118235.01,117396.0,0
2025-07-11 16:45:00+03:00,117731.61,118235.01,117396.0,0
2025-07-11 16:50:00+03:00,117740.86,118060.21,117396.0,0
2025-07-11 16:55:00+03:00,117989.18,117989.18,117396.0,0
2025-07-11 17:00:00+03:00,117951.21,117989.18,117396.0,0
2025-07-11 17:05:00+03:00,117839.39,117989.18,117396.0,0
2025-07-11 17:10:00+03:00,117956.0,117989.18,117396.0,0
2025-07-11 17:15:00+03:00,117797.66,117989.18,117396.0,0
2025-07-11 17:20:00+03:00,117892.1,117989.18,117396.0,0
2025-07-11 17:25:00+03:00,117925.27,117989.18,117396.0,0
2025-07-11 17:30:00+03:00,118082.45,118082.45,117396.0,1
2025-07-11 17:35:00+03:00,117994.58,118082.45,117396.0,0
2025-07-11 17:40:00+03:00,118028.6,118082.45,117396.0,0
2025-07-11 17:45:00+03:00,118011.99,118082.45,117396.0,0
2025-07-11 17:50:00+03:00,117619.99,118082.45,117396.0,0
2025-07-11 17:55:00+03:00,117858.16,118082.45,117396.0,0
2025-07-11 18:00:00+03:00,117882.4,118082.45,117396.0,0
2025-07-11 18:05:00+03:00,117836.0,118082.45,117396.0,0
2025-07-11 18:10:00+03:00,117644.22,118082.45,117451.0,0
2025-07-11 18:15:00+03:00,117761.51,118082.45,117451.0,0
