timestamp,close,sma_20,diff,percent_diff,signal
2025-07-08 20:55:00+03:00,108991.0,108878.64,112.36,0.1,0
2025-07-08 21:00:00+03:00,108992.19,108901.07,91.12,0.08,0
2025-07-08 21:05:00+03:00,109028.35,108931.55,96.8,0.09,0
2025-07-08 21:10:00+03:00,109099.99,108941.29,158.7,0.15,0
2025-07-08 21:15:00+03:00,109099.96,108962.51,137.45,0.13,0
2025-07-08 21:20:00+03:00,109041.73,108986.0,55.73,0.05,0
2025-07-08 21:25:00+03:00,109044.96,109013.58,31.38,0.03,0
2025-07-08 21:30:00+03:00,109015.48,109035.28,-19.8,-0.02,0
2025-07-08 21:35:00+03:00,109004.6,109041.82,-37.22,-0.03,0
2025-07-08 21:40:00+03:00,109006.0,109032.43,-26.43,-0.02,0
2025-07-08 21:45:00+03:00,108971.93,109030.52,-58.59,-0.05,0
2025-07-08 21:50:00+03:00,109099.98,109041.3,58.68,0.05,0
2025-07-08 21:55:00+03:00,109147.56,109053.22,94.34,0.09,0
2025-07-08 22:00:00+03:00,109103.97,109053.62,50.35,0.05,0
2025-07-08 22:05:00+03:00,108991.19,109042.74,-51.55,-0.05,0
2025-07-08 22:10:00+03:00,108970.4,109035.61,-65.21,-0.06,0
2025-07-08 22:15:00+03:00,109043.56,109035.47,8.09,0.01,0
2025-07-08 22:20:00+03:00,108999.09,109033.83,-34.74,-0.03,0
2025-07-08 22:25:00+03:00,108950.0,109028.37,-78.37,-0.07,0
2025-07-08 22:30:00+03:00,108825.99,109010.37,-184.38,-0.17,0
2025-07-08 22:35:00+03:00,108773.81,108990.56,-216.75,-0.2,0
2025-07-08 22:40:00+03:00,108791.99,108959.76,-167.77,-0.15,0
2025-07-08 22:45:00+03:00,108866.78,108931.68,-64.9,-0.06,0
2025-07-08 22:50:00+03:00,108755.97,108896.88,-140.91,-0.13,0
2025-07-08 22:55:00+03:00,108771.88,108874.95,-103.07,-0.09,0
2025-07-08 23:00:00+03:00,108741.19,108852.03,-110.84,-0.1,0
2025-07-08 23:05:00+03:00,108746.6,108822.33,-75.73,-0.07,0
2025-07-08 23:10:00+03:00,108718.02,108794.22,-76.2,-0.07,0
2025-07-08 23:15:00+03:00,108696.15,108768.84,-72.69,-0.07,0
2025-07-08 23:20:00+03:00,108840.0,108770.24,69.76,0.06,0
2025-07-08 23:25:00+03:00,108901.01,108782.96,118.05,0.11,0
2025-07-08 23:30:00+03:00,108797.0,108783.46,13.54,0.01,0
2025-07-08 23:35:00+03:00,108798.01,108776.58,21.43,0.02,0
2025-07-08 23:40:00+03:00,108788.12,108779.8,8.32,0.01,0
2025-07-08 23:45:00+03:00,108749.23,108777.53,-28.3,-0.03,0
2025-07-08 23:50:00+03:00,108681.42,108771.56,-90.14,-0.08,0
2025-07-08 23:55:00+03:00,108630.54,108759.95,-129.41,-0.12,0
2025-07-09 00:00:00+03:00,108704.3,108758.58,-54.28,-0.05,0
2025-07-09 00:05:00+03:00,108767.99,108765.76,2.23,0.0,0
2025-07-09 00:10:00+03:00,108750.83,108756.84,-6.01,-0.01,0
2025-07-09 00:15:00+03:00,108714.31,108738.18,-23.87,-0.02,0
2025-07-09 00:20:00+03:00,108624.01,108720.88,-96.87,-0.09,0
2025-07-09 00:25:00+03:00,108736.41,108714.72,21.69,0.02,0
2025-07-09 00:30:00+03:00,108803.5,108716.25,87.25,0.08,0
2025-07-09 00:35:00+03:00,108831.66,108724.5,107.16,0.1,0
2025-07-09 00:40:00+03:00,108903.91,108746.75,157.16,0.14,0
2025-07-09 00:45:00+03:00,108944.27,108778.12,166.15,0.15,0
2025-07-09 00:50:00+03:00,108927.11,108800.4,126.71,0.12,0
2025-07-09 00:55:00+03:00,108889.9,108812.59,77.31,0.07,0
2025-07-09 01:00:00+03:00,108890.01,108826.51,63.5,0.06,0
2025-07-09 01:05:00+03:00,108866.25,108841.7,24.55,0.02,0
2025-07-09 01:10:00+03:00,108838.97,108863.2,-24.23,-0.02,0
2025-07-09 01:15:00+03:00,108864.0,108875.96,-11.96,-0.01,0
2025-07-09 01:20:00+03:00,108838.89,108879.5,-40.61,-0.04,0
2025-07-09 01:25:00+03:00,108871.99,108883.53,-11.54,-0.01,0
2025-07-09 01:30:00+03:00,108907.7,108883.91,23.79,0.02,0
2025-07-09 01:35:00+03:00,108890.5,108878.53,11.97,0.01,0
2025-07-09 01:40:00+03:00,108907.69,108876.59,31.1,0.03,0
2025-07-09 01:45:00+03:00,108920.99,108879.7,41.29,0.04,0
2025-07-09 01:50:00+03:00,108887.08,108879.41,7.67,0.01,0
2025-07-09 01:55:00+03:00,108917.01,108884.48,32.53,0.03,0
2025-07-09 02:00:00+03:00,108906.12,108891.2,14.92,0.01,0
2025-07-09 02:05:00+03:00,108950.0,108899.8,50.2,0.05,0
2025-07-09 02:10:00+03:00,108927.99,108908.71,19.28,0.02,0
2025-07-09 02:15:00+03:00,108962.82,108917.79,45.03,0.04,0
2025-07-09 02:20:00+03:00,108941.72,108921.19,20.53,0.02,0
2025-07-09 02:25:00+03:00,108839.99,108916.14,-76.15,-0.07,0
2025-07-09 02:30:00+03:00,108896.62,108915.03,-18.41,-0.02,0
2025-07-09 02:35:00+03:00,108973.99,108920.33,53.66,0.05,0
2025-07-09 02:40:00+03:00,108934.04,108925.03,9.01,0.01,0
2025-07-09 02:45:00+03:00,108947.24,108928.05,19.19,0.02,0
2025-07-09 02:50:00+03:00,108947.24,108932.16,15.07,0.01,0
2025-07-09 02:55:00+03:00,108922.98,108929.46,-6.48,-0.01,0
2025-07-09 03:00:00+03:00,108860.0,108922.66,-62.66,-0.06,0
2025-07-09 03:05:00+03:00,108924.06,108918.79,5.27,0.0,0
2025-07-09 03:10:00+03:00,108833.52,108907.97,-74.45,-0.07,0
2025-07-09 03:15:00+03:00,108844.31,108908.4,-64.09,-0.06,0
2025-07-09 03:20:00+03:00,108820.0,108900.74,-80.74,-0.07,0
2025-07-09 03:25:00+03:00,108808.0,108884.14,-76.14,-0.07,0
2025-07-09 03:30:00+03:00,108798.01,108870.54,-72.53,-0.07,0
2025-07-09 03:35:00+03:00,108816.88,108857.5,-40.62,-0.04,0
2025-07-09 03:40:00+03:00,108887.73,108851.55,36.18,0.03,0
2025-07-09 03:45:00+03:00,108890.9,108848.34,42.56,0.04,0
2025-07-09 03:50:00+03:00,108957.57,108858.1,99.47,0.09,0
2025-07-09 03:55:00+03:00,108940.39,108859.73,80.66,0.07,0
2025-07-09 04:00:00+03:00,109014.63,108877.84,136.79,0.13,0
2025-07-09 04:05:00+03:00,109119.23,108905.33,213.9,0.2,0
2025-07-09 04:10:00+03:00,109098.82,108933.22,165.6,0.15,0
2025-07-09 04:15:00+03:00,108950.01,108947.42,2.59,0.0,0
2025-07-09 04:20:00+03:00,108861.1,108953.73,-92.63,-0.09,0
2025-07-09 04:25:00+03:00,108793.88,108951.43,-157.55,-0.14,0
2025-07-09 04:30:00+03:00,108773.81,108940.03,-166.22,-0.15,0
2025-07-09 04:35:00+03:00,108768.99,108927.84,-158.85,-0.15,0
2025-07-09 04:40:00+03:00,108744.82,108906.57,-161.75,-0.15,0
2025-07-09 04:45:00+03:00,108770.99,108889.63,-118.64,-0.11,0
2025-07-09 04:50:00+03:00,108776.31,108865.8,-89.49,-0.08,0
2025-07-09 04:55:00+03:00,108780.76,108831.95,-51.19,-0.05,0
2025-07-09 05:00:00+03:00,108821.99,108804.27,17.72,0.02,0
2025-07-09 05:05:00+03:00,108780.77,108787.34,-6.57,-0.01,0
2025-07-09 05:10:00+03:00,108837.7,108785.0,52.7,0.05,0
2025-07-09 05:15:00+03:00,108780.77,108783.69,-2.92,-0.0,0
2025-07-09 05:20:00+03:00,108720.1,108778.32,-58.22,-0.05,0
2025-07-09 05:25:00+03:00,108700.01,108771.42,-71.41,-0.07,0
2025-07-09 05:30:00+03:00,108721.41,108769.08,-47.67,-0.04,0
2025-07-09 05:35:00+03:00,108677.33,108759.72,-82.39,-0.08,0
2025-07-09 05:40:00+03:00,108712.99,108753.38,-40.39,-0.04,0
2025-07-09 05:45:00+03:00,108660.77,108741.38,-80.61,-0.07,0
2025-07-09 05:50:00+03:00,108645.93,108723.78,-77.85,-0.07,0
2025-07-09 05:55:00+03:00,108611.53,108706.85,-95.32,-0.09,0
2025-07-09 06:00:00+03:00,108625.7,108685.65,-59.95,-0.06,0
2025-07-09 06:05:00+03:00,108600.0,108667.58,-67.58,-0.06,0
2025-07-09 06:10:00+03:00,108468.01,108642.37,-174.36,-0.16,0
2025-07-09 06:15:00+03:00,108441.21,108616.49,-175.28,-0.16,0
2025-07-09 06:20:00+03:00,108413.48,108585.7,-172.21,-0.16,0
2025-07-09 06:25:00+03:00,108442.3,108562.19,-119.89,-0.11,0
2025-07-09 06:30:00+03:00,108420.01,108532.89,-112.88,-0.1,0
2025-07-09 06:35:00+03:00,108400.0,108506.82,-106.82,-0.1,0
2025-07-09 06:40:00+03:00,108400.01,108482.22,-82.22,-0.08,0
2025-07-09 06:45:00+03:00,108375.77,108458.65,-82.88,-0.08,0
2025-07-09 06:50:00+03:00,108360.56,108432.14,-71.58,-0.07,0
2025-07-09 06:55:00+03:00,108376.41,108409.78,-33.37,-0.03,0
2025-07-09 07:00:00+03:00,108387.97,108401.77,-13.8,-0.01,0
2025-07-09 07:05:00+03:00,108442.31,108401.88,40.43,0.04,0
2025-07-09 07:10:00+03:00,108352.0,108395.73,-43.73,-0.04,0
2025-07-09 07:15:00+03:00,108365.42,108388.05,-22.63,-0.02,0
2025-07-09 07:20:00+03:00,108360.99,108382.14,-21.15,-0.02,0
2025-07-09 07:25:00+03:00,108395.36,108381.68,13.68,0.01,0
2025-07-09 07:30:00+03:00,108483.83,108390.06,93.77,0.09,0
2025-07-09 07:35:00+03:00,108519.18,108404.4,114.78,0.11,0
2025-07-09 07:40:00+03:00,108506.02,108418.95,87.07,0.08,0
2025-07-09 07:45:00+03:00,108525.35,108433.84,91.51,0.08,0
2025-07-09 07:50:00+03:00,108541.75,108449.22,92.53,0.09,0
2025-07-09 07:55:00+03:00,108553.61,108460.35,93.26,0.09,0
2025-07-09 08:00:00+03:00,108580.24,108483.18,97.07,0.09,0
2025-07-09 08:05:00+03:00,108572.54,108503.89,68.65,0.06,0
2025-07-09 08:10:00+03:00,108550.53,108522.84,27.69,0.03,0
2025-07-09 08:15:00+03:00,108572.29,108540.53,31.76,0.03,0
2025-07-09 08:20:00+03:00,108567.55,108548.91,18.64,0.02,0
2025-07-09 08:25:00+03:00,108499.99,108546.99,-47.0,-0.04,0
2025-07-09 08:30:00+03:00,108569.24,108553.31,15.93,0.01,0
2025-07-09 08:35:00+03:00,108856.5,108586.42,270.08,0.25,-1
2025-07-09 08:40:00+03:00,108865.39,108618.79,246.6,0.23,-1
2025-07-09 08:45:00+03:00,108773.4,108640.77,132.63,0.12,0
2025-07-09 08:50:00+03:00,108780.77,108660.82,119.95,0.11,0
2025-07-09 08:55:00+03:00,108778.1,108681.38,96.72,0.09,0
2025-07-09 09:00:00+03:00,108753.53,108701.68,51.85,0.05,0
2025-07-09 09:05:00+03:00,108732.25,108717.67,14.58,0.01,0
2025-07-09 09:10:00+03:00,108714.97,108732.41,-17.44,-0.02,0
2025-07-09 09:15:00+03:00,108788.0,108761.22,26.78,0.02,0
2025-07-09 09:20:00+03:00,108732.03,108777.49,-45.46,-0.04,0
2025-07-09 09:25:00+03:00,108720.01,108763.84,-43.84,-0.04,0
2025-07-09 09:30:00+03:00,108745.26,108751.83,-6.57,-0.01,0
2025-07-09 09:35:00+03:00,108730.01,108747.49,-17.48,-0.02,0
2025-07-09 09:40:00+03:00,108707.52,108740.17,-32.65,-0.03,0
2025-07-09 09:45:00+03:00,108775.11,108739.87,35.24,0.03,0
2025-07-09 09:50:00+03:00,108853.73,108749.89,103.84,0.1,0
2025-07-09 09:55:00+03:00,108840.01,108760.66,79.35,0.07,0
2025-07-09 10:00:00+03:00,108844.86,108773.65,71.21,0.07,0
2025-07-09 10:05:00+03:00,108861.17,108780.97,80.2,0.07,0
2025-07-09 10:10:00+03:00,108767.01,108784.47,-17.46,-0.02,0
2025-07-09 10:15:00+03:00,108817.91,108794.26,23.65,0.02,0
2025-07-09 10:20:00+03:00,108793.46,108799.08,-5.62,-0.01,0
2025-07-09 10:25:00+03:00,108779.56,108804.03,-24.47,-0.02,0
2025-07-09 10:30:00+03:00,108779.55,108811.24,-31.69,-0.03,0
2025-07-09 10:35:00+03:00,108729.66,108806.69,-77.03,-0.07,0
2025-07-09 10:40:00+03:00,108675.16,108788.84,-113.68,-0.1,0
2025-07-09 10:45:00+03:00,108724.41,108777.28,-52.86,-0.05,0
2025-07-09 10:50:00+03:00,108694.03,108762.19,-68.16,-0.06,0
2025-07-09 10:55:00+03:00,108714.39,108747.51,-33.12,-0.03,0
2025-07-09 11:00:00+03:00,108738.13,108744.63,-6.5,-0.01,0
2025-07-09 11:05:00+03:00,108756.33,108738.47,17.86,0.02,0
2025-07-09 11:10:00+03:00,108755.85,108734.71,21.14,0.02,0
2025-07-09 11:15:00+03:00,108837.7,108740.52,97.18,0.09,0
2025-07-09 11:20:00+03:00,108755.86,108738.15,17.71,0.02,0
2025-07-09 11:25:00+03:00,108810.9,108746.28,64.62,0.06,0
2025-07-09 11:30:00+03:00,108798.0,108758.56,39.44,0.04,0
2025-07-09 11:35:00+03:00,108764.55,108762.57,1.98,0.0,0
2025-07-09 11:40:00+03:00,108799.0,108773.07,25.93,0.02,0
2025-07-09 11:45:00+03:00,108714.01,108773.03,-59.02,-0.05,0
2025-07-09 11:50:00+03:00,108678.0,108767.02,-89.02,-0.08,0
2025-07-09 11:55:00+03:00,108654.16,108756.8,-102.64,-0.09,0
2025-07-09 12:00:00+03:00,108647.92,108746.01,-98.09,-0.09,0
2025-07-09 12:05:00+03:00,108604.77,108722.72,-117.95,-0.11,0
2025-07-09 12:10:00+03:00,108553.19,108702.45,-149.26,-0.14,0
2025-07-09 12:15:00+03:00,108612.01,108682.56,-70.55,-0.06,0
2025-07-09 12:20:00+03:00,108639.7,108666.73,-27.03,-0.02,0
2025-07-09 12:25:00+03:00,108610.0,108651.28,-41.28,-0.04,0
2025-07-09 12:30:00+03:00,108605.19,108631.89,-26.7,-0.02,0
2025-07-09 12:35:00+03:00,108609.39,108621.43,-12.04,-0.01,0
2025-07-09 12:40:00+03:00,108698.92,108623.52,75.4,0.07,0
2025-07-09 12:45:00+03:00,108768.58,108634.97,133.61,0.12,0
2025-07-09 12:50:00+03:00,108780.76,108648.25,132.51,0.12,0
2025-07-09 12:55:00+03:00,108763.37,108664.11,99.26,0.09,0
2025-07-09 13:00:00+03:00,108740.01,108682.79,57.22,0.05,0
2025-07-09 13:05:00+03:00,108779.99,108699.59,80.4,0.07,0
2025-07-09 13:10:00+03:00,108806.03,108716.22,89.81,0.08,0
2025-07-09 13:15:00+03:00,108810.0,108736.22,73.78,0.07,0
2025-07-09 13:20:00+03:00,108839.99,108759.7,80.29,0.07,0
2025-07-09 13:25:00+03:00,108803.68,108779.13,24.55,0.02,0
2025-07-09 13:30:00+03:00,108809.0,108790.14,18.86,0.02,0
2025-07-09 13:35:00+03:00,108864.93,108799.78,65.15,0.06,0
2025-07-09 13:40:00+03:00,108881.93,108809.89,72.04,0.07,0
2025-07-09 13:45:00+03:00,108854.23,108818.98,35.25,0.03,0
2025-07-09 13:50:00+03:00,108846.07,108829.58,16.49,0.02,0
2025-07-09 13:55:00+03:00,108900.0,108841.59,58.41,0.05,0
2025-07-09 14:00:00+03:00,108950.0,108855.98,94.02,0.09,0
2025-07-09 14:05:00+03:00,108977.43,108872.73,104.7,0.1,0
2025-07-09 14:10:00+03:00,109014.63,108890.19,124.44,0.11,0
2025-07-09 14:15:00+03:00,109043.78,108914.2,129.58,0.12,0
2025-07-09 14:20:00+03:00,109068.1,108940.11,127.99,0.12,0
2025-07-09 14:25:00+03:00,109050.34,108958.65,91.69,0.08,0
2025-07-09 14:30:00+03:00,109075.41,108978.0,97.41,0.09,0
2025-07-09 14:35:00+03:00,108993.74,108991.95,1.79,0.0,0
2025-07-09 14:40:00+03:00,109060.19,109013.36,46.83,0.04,0
2025-07-09 14:45:00+03:00,109116.99,109035.06,81.93,0.08,0
2025-07-09 14:50:00+03:00,109082.89,109048.35,34.54,0.03,0
2025-07-09 14:55:00+03:00,109058.27,109056.43,1.84,0.0,0
2025-07-09 15:00:00+03:00,109053.01,109060.27,-7.26,-0.01,0
2025-07-09 15:05:00+03:00,109230.99,109078.99,152.0,0.14,0
2025-07-09 15:10:00+03:00,109388.01,109110.98,277.03,0.25,-1
2025-07-09 15:15:00+03:00,109455.0,109151.45,303.55,0.28,-1
2025-07-09 15:20:00+03:00,109488.21,109192.73,295.48,0.27,-1
2025-07-09 15:25:00+03:00,109493.99,109242.76,251.24,0.23,-1
2025-07-09 15:30:00+03:00,109498.72,109286.61,212.11,0.19,0
2025-07-09 15:35:00+03:00,109500.0,109324.91,175.09,0.16,0
2025-07-09 15:40:00+03:00,109450.0,109361.62,88.38,0.08,0
2025-07-09 15:45:00+03:00,109454.0,109401.19,52.81,0.05,0
2025-07-09 15:50:00+03:00,109403.0,109436.19,-33.19,-0.03,0
2025-07-09 15:55:00+03:00,109330.77,109446.17,-115.4,-0.11,0
2025-07-09 16:00:00+03:00,109455.0,109452.87,2.13,0.0,0
2025-07-09 16:05:00+03:00,109728.99,109480.27,248.72,0.23,-1
2025-07-09 16:10:00+03:00,109707.9,109502.24,205.66,0.19,0
2025-07-09 16:15:00+03:00,109666.01,109519.44,146.57,0.13,0
2025-07-09 16:20:00+03:00,109584.32,109528.0,56.32,0.05,0
2025-07-09 16:25:00+03:00,109576.59,109535.66,40.93,0.04,0
2025-07-09 16:30:00+03:00,109466.0,109537.26,-71.26,-0.07,0
2025-07-09 16:35:00+03:00,109444.33,109536.29,-91.96,-0.08,0
2025-07-09 16:40:00+03:00,109444.0,109540.39,-96.39,-0.09,0
2025-07-09 16:45:00+03:00,109563.41,109563.66,-0.24,-0.0,0
2025-07-09 16:50:00+03:00,109347.19,109552.87,-205.68,-0.19,0
2025-07-09 16:55:00+03:00,109184.0,109498.38,-314.38,-0.29,1
2025-07-09 17:00:00+03:00,109156.0,109443.19,-287.19,-0.26,1
2025-07-09 17:05:00+03:00,109206.61,109397.24,-190.63,-0.17,0
2025-07-09 17:10:00+03:00,109268.72,109365.69,-96.97,-0.09,0
2025-07-09 17:15:00+03:00,109341.27,109342.15,-0.88,-0.0,0
2025-07-09 17:20:00+03:00,109377.32,109333.28,44.04,0.04,0
2025-07-09 17:25:00+03:00,108908.94,109279.75,-370.81,-0.34,1
2025-07-09 17:30:00+03:00,108801.66,109215.51,-413.85,-0.38,1
2025-07-09 17:35:00+03:00,108606.3,109119.8,-513.5,-0.47,1
2025-07-09 17:40:00+03:00,108716.59,109056.74,-340.15,-0.31,1
2025-07-09 17:45:00+03:00,108681.68,109006.51,-324.83,-0.3,1
2025-07-09 17:50:00+03:00,108780.03,108968.91,-188.88,-0.17,0
2025-07-09 17:55:00+03:00,108900.29,108938.28,-37.99,-0.03,0
2025-07-09 18:00:00+03:00,109180.01,108929.41,250.6,0.23,-1
2025-07-09 18:05:00+03:00,109028.02,108898.08,129.94,0.12,0
2025-07-09 18:10:00+03:00,108829.09,108843.26,-14.17,-0.01,0
2025-07-09 18:15:00+03:00,108973.98,108849.76,124.22,0.11,0
2025-07-09 18:20:00+03:00,109014.63,108871.06,143.57,0.13,0
2025-07-09 18:25:00+03:00,108993.0,108909.73,83.27,0.08,0
2025-07-09 18:30:00+03:00,108969.14,108934.99,34.15,0.03,0
2025-07-09 18:35:00+03:00,108849.76,108951.8,-102.04,-0.09,0
2025-07-09 18:40:00+03:00,108875.99,108961.39,-85.4,-0.08,0
2025-07-09 18:45:00+03:00,108982.2,108969.58,12.62,0.01,0
2025-07-09 18:50:00+03:00,109047.77,108956.36,91.41,0.08,0
2025-07-09 18:55:00+03:00,109071.32,108960.69,110.63,0.1,0
2025-07-09 19:00:00+03:00,109085.28,108986.31,98.97,0.09,0
2025-07-09 19:05:00+03:00,109098.15,108998.72,99.43,0.09,0
2025-07-09 19:10:00+03:00,109139.41,109011.2,128.21,0.12,0
2025-07-09 19:15:00+03:00,109216.0,109033.5,182.5,0.17,0
2025-07-09 19:20:00+03:00,109159.98,109052.59,107.39,0.1,0
2025-07-09 19:25:00+03:00,109203.85,109088.0,115.86,0.11,0
2025-07-09 19:30:00+03:00,109312.89,109131.69,181.2,0.17,0
2025-07-09 19:35:00+03:00,109269.66,109160.43,109.23,0.1,0
2025-07-09 19:40:00+03:00,109314.2,109187.07,127.13,0.12,0
2025-07-09 19:45:00+03:00,109399.99,109219.94,180.05,0.16,0
2025-07-09 19:50:00+03:00,109415.01,109252.91,162.1,0.15,0
2025-07-09 19:55:00+03:00,109408.71,109283.97,124.74,0.11,0
2025-07-09 20:00:00+03:00,109268.99,109296.93,-27.94,-0.03,0
2025-07-09 20:05:00+03:00,109416.61,109316.99,99.62,0.09,0
2025-07-09 20:10:00+03:00,109267.87,109327.78,-59.91,-0.05,0
2025-07-09 20:15:00+03:00,109237.66,109331.16,-93.5,-0.09,0
2025-07-09 20:20:00+03:00,109218.99,109321.77,-102.78,-0.09,0
2025-07-09 20:25:00+03:00,109123.7,109307.17,-183.47,-0.17,0
2025-07-09 20:30:00+03:00,109058.8,109281.63,-222.83,-0.2,1
2025-07-09 20:35:00+03:00,109145.99,109256.23,-110.24,-0.1,0
2025-07-09 20:40:00+03:00,109154.8,109230.21,-75.41,-0.07,0
2025-07-09 20:45:00+03:00,109110.0,109200.34,-90.34,-0.08,0
2025-07-09 20:50:00+03:00,109125.1,109185.95,-60.85,-0.06,0
2025-07-09 20:55:00+03:00,109168.0,109161.09,6.91,0.01,0
2025-07-09 21:00:00+03:00,109195.83,109153.89,41.94,0.04,0
2025-07-09 21:05:00+03:00,109450.72,109175.19,275.53,0.25,-1
2025-07-09 21:10:00+03:00,109469.99,109200.29,269.7,0.25,-1
2025-07-09 21:15:00+03:00,109453.0,109233.22,219.78,0.2,-1
