timestamp,price,signal,balance_usdt,balance_btc,total_balance_usdt,stop_triggered,strategy,mode
2025-07-09 16:00:00+03:00,109455.0,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 16:05:00+03:00,109728.99,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 16:10:00+03:00,109707.9,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 16:15:00+03:00,109666.01,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 16:20:00+03:00,109584.32,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 16:25:00+03:00,109576.59,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 16:30:00+03:00,109466.0,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 16:35:00+03:00,109444.33,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 16:40:00+03:00,109444.0,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 16:45:00+03:00,109563.41,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 16:50:00+03:00,109347.19,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 16:55:00+03:00,109184.0,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 17:00:00+03:00,109156.0,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 17:05:00+03:00,109206.61,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 17:10:00+03:00,109268.72,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 17:15:00+03:00,109341.27,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 17:20:00+03:00,109377.32,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 17:25:00+03:00,108908.94,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 17:30:00+03:00,108801.66,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 17:35:00+03:00,108606.3,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 17:40:00+03:00,108716.59,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 17:45:00+03:00,108681.68,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 17:50:00+03:00,108780.03,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 17:55:00+03:00,108900.29,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 18:00:00+03:00,109180.01,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 18:05:00+03:00,109028.02,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 18:10:00+03:00,108829.09,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 18:15:00+03:00,108973.98,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 18:20:00+03:00,109014.63,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 18:25:00+03:00,108993.0,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 18:30:00+03:00,108969.14,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 18:35:00+03:00,108849.76,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 18:40:00+03:00,108875.99,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 18:45:00+03:00,108982.2,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 18:50:00+03:00,109047.77,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 18:55:00+03:00,109071.32,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 19:00:00+03:00,109085.28,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 19:05:00+03:00,109098.15,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 19:10:00+03:00,109139.41,0,1000.0,0.0,1000.0,False,trend_breakout,all_in
2025-07-09 19:15:00+03:00,109216.0,1,0.0,0.009156,1000.0,False,trend_breakout,all_in
2025-07-09 19:20:00+03:00,109159.98,0,0.0,0.009156,999.49,False,trend_breakout,all_in
2025-07-09 19:25:00+03:00,109203.85,0,0.0,0.009156,999.89,False,trend_breakout,all_in
2025-07-09 19:30:00+03:00,109312.89,1,0.0,0.009156,1000.89,False,trend_breakout,all_in
2025-07-09 19:35:00+03:00,109269.66,0,0.0,0.009156,1000.49,False,trend_breakout,all_in
2025-07-09 19:40:00+03:00,109314.2,1,0.0,0.009156,1000.9,False,trend_breakout,all_in
2025-07-09 19:45:00+03:00,109399.99,1,0.0,0.009156,1001.68,False,trend_breakout,all_in
2025-07-09 19:50:00+03:00,109415.01,1,0.0,0.009156,1001.82,False,trend_breakout,all_in
2025-07-09 19:55:00+03:00,109408.71,0,0.0,0.009156,1001.76,False,trend_breakout,all_in
2025-07-09 20:00:00+03:00,109268.99,0,0.0,0.009156,1000.49,False,trend_breakout,all_in
2025-07-09 20:05:00+03:00,109416.61,1,0.0,0.009156,1001.84,False,trend_breakout,all_in
2025-07-09 20:10:00+03:00,109267.87,0,0.0,0.009156,1000.47,False,trend_breakout,all_in
2025-07-09 20:15:00+03:00,109237.66,0,0.0,0.009156,1000.2,False,trend_breakout,all_in
2025-07-09 20:20:00+03:00,109218.99,0,0.0,0.009156,1000.03,False,trend_breakout,all_in
2025-07-09 20:25:00+03:00,109123.7,0,0.0,0.009156,999.15,False,trend_breakout,all_in
2025-07-09 20:30:00+03:00,109058.8,0,0.0,0.009156,998.56,False,trend_breakout,all_in
2025-07-09 20:35:00+03:00,109145.99,0,0.0,0.009156,999.36,False,trend_breakout,all_in
2025-07-09 20:40:00+03:00,109154.8,0,0.0,0.009156,999.44,False,trend_breakout,all_in
2025-07-09 20:45:00+03:00,109110.0,0,0.0,0.009156,999.03,False,trend_breakout,all_in
2025-07-09 20:50:00+03:00,109125.1,0,0.0,0.009156,999.17,False,trend_breakout,all_in
2025-07-09 20:55:00+03:00,109168.0,0,0.0,0.009156,999.56,False,trend_breakout,all_in
2025-07-09 21:00:00+03:00,109195.83,0,0.0,0.009156,999.82,False,trend_breakout,all_in
2025-07-09 21:05:00+03:00,109450.72,1,0.0,0.009156,1002.15,False,trend_breakout,all_in
2025-07-09 21:10:00+03:00,109469.99,1,0.0,0.009156,1002.33,False,trend_breakout,all_in
2025-07-09 21:15:00+03:00,109453.0,0,0.0,0.009156,1002.17,False,trend_breakout,all_in
2025-07-09 21:20:00+03:00,109558.61,1,0.0,0.009156,1003.14,False,trend_breakout,all_in
2025-07-09 21:25:00+03:00,109550.0,0,0.0,0.009156,1003.06,False,trend_breakout,all_in
2025-07-09 21:30:00+03:00,109468.6,0,0.0,0.009156,1002.31,False,trend_breakout,all_in
2025-07-09 21:35:00+03:00,109483.43,0,0.0,0.009156,1002.45,False,trend_breakout,all_in
2025-07-09 21:40:00+03:00,109393.05,0,0.0,0.009156,1001.62,False,trend_breakout,all_in
2025-07-09 21:45:00+03:00,109485.23,0,0.0,0.009156,1002.47,False,trend_breakout,all_in
2025-07-09 21:50:00+03:00,109500.01,0,0.0,0.009156,1002.6,False,trend_breakout,all_in
2025-07-09 21:55:00+03:00,109536.49,0,0.0,0.009156,1002.93,False,trend_breakout,all_in
2025-07-09 22:00:00+03:00,109558.83,1,0.0,0.009156,1003.14,False,trend_breakout,all_in
2025-07-09 22:05:00+03:00,109532.0,0,0.0,0.009156,1002.89,False,trend_breakout,all_in
2025-07-09 22:10:00+03:00,109656.59,1,0.0,0.009156,1004.03,False,trend_breakout,all_in
2025-07-09 22:15:00+03:00,109955.38,1,0.0,0.009156,1006.77,False,trend_breakout,all_in
2025-07-09 22:20:00+03:00,110200.39,1,0.0,0.009156,1009.01,False,trend_breakout,all_in
2025-07-09 22:25:00+03:00,110346.01,1,0.0,0.009156,1010.35,False,trend_breakout,all_in
2025-07-09 22:30:00+03:00,110412.99,1,0.0,0.009156,1010.96,False,trend_breakout,all_in
2025-07-09 22:35:00+03:00,110927.04,1,0.0,0.009156,1015.67,False,trend_breakout,all_in
2025-07-09 22:40:00+03:00,111390.91,1,0.0,0.009156,1019.91,False,trend_breakout,all_in
2025-07-09 22:45:00+03:00,111543.33,1,0.0,0.009156,1021.31,False,trend_breakout,all_in
2025-07-09 22:50:00+03:00,111888.97,1,0.0,0.009156,1024.47,False,trend_breakout,all_in
2025-07-09 22:55:00+03:00,111750.0,0,0.0,0.009156,1023.2,False,trend_breakout,all_in
2025-07-09 23:00:00+03:00,111584.0,0,0.0,0.009156,1021.68,False,trend_breakout,all_in
2025-07-09 23:05:00+03:00,111184.0,0,0.0,0.009156,1018.02,False,trend_breakout,all_in
2025-07-09 23:10:00+03:00,111350.85,0,0.0,0.009156,1019.55,False,trend_breakout,all_in
2025-07-09 23:15:00+03:00,111269.41,0,0.0,0.009156,1018.8,False,trend_breakout,all_in
2025-07-09 23:20:00+03:00,111088.99,0,0.0,0.009156,1017.15,False,trend_breakout,all_in
2025-07-09 23:25:00+03:00,111005.87,0,0.0,0.009156,1016.39,False,trend_breakout,all_in
2025-07-09 23:30:00+03:00,110969.37,0,0.0,0.009156,1016.05,False,trend_breakout,all_in
2025-07-09 23:35:00+03:00,110911.81,0,0.0,0.009156,1015.53,False,trend_breakout,all_in
2025-07-09 23:40:00+03:00,110999.99,0,0.0,0.009156,1016.33,False,trend_breakout,all_in
2025-07-09 23:45:00+03:00,110815.63,0,0.0,0.009156,1014.65,False,trend_breakout,all_in
2025-07-09 23:50:00+03:00,110620.0,0,0.0,0.009156,1012.86,False,trend_breakout,all_in
2025-07-09 23:55:00+03:00,110714.97,0,0.0,0.009156,1013.72,False,trend_breakout,all_in
2025-07-10 00:00:00+03:00,111082.32,0,0.0,0.009156,1017.09,False,trend_breakout,all_in
2025-07-10 00:05:00+03:00,111081.87,0,0.0,0.009156,1017.08,False,trend_breakout,all_in
2025-07-10 00:10:00+03:00,111040.99,0,0.0,0.009156,1016.71,False,trend_breakout,all_in
2025-07-10 00:15:00+03:00,111095.1,0,0.0,0.009156,1017.21,False,trend_breakout,all_in
2025-07-10 00:20:00+03:00,111229.57,0,0.0,0.009156,1018.44,False,trend_breakout,all_in
